C,Si,Mn,S,P,Ni,Cr,Mo,V,Cu,Co,W,O,Ti,N,Al,B,Nb,Sn,As,Sb,Current,Voltage,AC_DC,ElectrodePolarity,HeatInput,InterpassTemp,WeldType,YieldStrength,UTS,Elongation,ReductionArea,CharpyTemp,CharpyImpact,Hardness,FATT50,PrimaryFerrite,Ferrite2ndPhase,AcicularFerrite,Martensite,FerriteCarbide,WeldID
0.06,0.46,1.63,0.01,0.02,0.02,1.287477441689962,0.34,0.08907405219004261,0.02,0.08999138834860076,0.47578171809488623,407.0,98.37579045079457,106.0,169.5645402733935,7.284048846913805,118.63420892462432,46.51959202885956,28.276626155831565,28.71046701469959,170.0,21.0,DC,+,1.8,100.0,MMA,591.0,674.0,,,,,,,,,,,,RaiterGonzal-Mo-1989-5ht
0.055,0.48,1.62,0.011,0.021,0.02,1.497529878563558,0.54,0.08938931571960751,0.02,0.08598587110767753,0.6158354305049087,371.0,107.08671714319337,93.0,190.64934396289755,6.914374102911019,133.28090681164986,49.83428120294377,25.255466360436117,28.22616396398007,170.0,21.0,DC,+,1.8,100.0,MMA,673.0,737.0,,,,,,,,,,,,RaiterGonzal-Mo-1989-6aw
0.055,0.48,1.62,0.011,0.021,0.02,1.497529878563558,0.54,0.08938931571960751,0.02,0.08598587110767753,0.6158354305049087,371.0,107.08671714319337,93.0,190.64934396289755,6.914374102911019,133.28090681164986,49.83428120294377,25.255466360436117,28.22616396398007,170.0,21.0,DC,+,1.8,100.0,MMA,628.0,727.0,,,,,,,,,,,,RaiterGonzal-Mo-1989-6ht
0.06,0.42,2.0,0.01,0.02,0.02,0.6302576361077499,0.01,0.09776093164450828,0.02,0.08063752462649987,0.32638634931046084,371.0,98.39515779044581,117.0,137.89214214752428,8.700833375185475,99.1751824570124,62.69449596282038,38.51465387270048,28.136770367069857,170.0,21.0,DC,+,1.8,100.0,MMA,583.0,664.0,,,,,,,,,,,,RaiterGonzal-Mo-1989-7aw
0.06,0.42,2.0,0.01,0.02,0.02,0.6302576361077499,0.01,0.09776093164450828,0.02,0.08063752462649987,0.32638634931046084,371.0,98.39515779044581,117.0,137.89214214752428,8.700833375185475,99.1751824570124,62.69449596282038,38.51465387270048,28.136770367069857,170.0,21.0,DC,+,1.8,100.0,MMA,530.0,626.0,,,,,,,,,,,,RaiterGonzal-Mo-1989-7ht
0.06,0.39,1.95,0.01,0.021,0.02,1.227049476613388,0.34,0.09732236197037025,0.02,0.09629491672477286,0.4912830189240296,395.0,94.17046099523202,125.0,132.0493795661023,8.001205542345389,129.53179280502536,55.83710555835876,33.1034014008211,28.674861565098126,170.0,21.0,DC,+,1.8,100.0,MMA,677.0,741.0,,,,,,,,,,,,RaiterGonzal-Mo-1989-8aw
0.06,0.39,1.95,0.01,0.021,0.02,1.227049476613388,0.34,0.09732236197037025,0.02,0.09629491672477286,0.4912830189240296,395.0,94.17046099523202,125.0,132.0493795661023,8.001205542345389,129.53179280502536,55.83710555835876,33.1034014008211,28.674861565098126,170.0,21.0,DC,+,1.8,100.0,MMA,632.0,709.0,,,,,,,,,,,,RaiterGonzal-Mo-1989-8ht
0.055,0.39,1.99,0.01,0.022,0.02,1.2689125072597331,0.54,0.09344413979905397,0.02,0.1018634167814092,0.6242799266800247,364.0,102.5365376398376,102.0,151.45504969998728,7.688614069922693,133.10250959347934,57.900417788072104,30.870299500620035,28.080137190182995,170.0,21.0,DC,+,1.8,100.0,MMA,701.0,748.0,,,,,,,,,,,,RaiterGonzal-Mo-1989-9aw
0.055,0.39,1.99,0.01,0.022,0.02,1.2689125072597331,0.54,0.09344413979905397,0.02,0.1018634167814092,0.6242799266800247,364.0,102.5365376398376,102.0,151.45504969998728,7.688614069922693,133.10250959347934,57.900417788072104,30.870299500620035,28.080137190182995,170.0,21.0,DC,+,1.8,100.0,MMA,693.0,783.0,,,,,,,,,,,,RaiterGonzal-Mo-1989-9ht
0.03,0.45,0.78,0.013,0.01,0.6701941074919091,2.0406769863866536,0.6338554020238831,0.07820072701850478,0.15882906433578192,1.6834864323803167,1.1441032289355846,336.0,140.0,95.0,90.0,9.385656549783263,106.47776620765649,60.0,10.0,20.0,180.0,23.0,DC,+,1.0,250.0,MMA,408.0,,,,,,,,,,,,,SvenGret-1990-1
0.03,0.45,0.78,0.013,0.01,0.6701941074919091,2.0406769863866536,0.6338554020238831,0.07820072701850478,0.15882906433578192,1.6834864323803167,1.1441032289355846,336.0,140.0,95.0,90.0,9.385656549783263,106.47776620765649,60.0,10.0,20.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,-60.0,5.0,,,,,,,,SvenGret-1990-1Ch-6
0.03,0.45,0.78,0.013,0.01,0.6701941074919091,2.0406769863866536,0.6338554020238831,0.07820072701850478,0.15882906433578192,1.6834864323803167,1.1441032289355846,336.0,140.0,95.0,90.0,9.385656549783263,106.47776620765649,60.0,10.0,20.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,-40.0,12.0,,,,,,,,SvenGret-1990-1Ch-4
0.03,0.45,0.78,0.013,0.01,0.6701941074919091,2.0406769863866536,0.6338554020238831,0.07820072701850478,0.15882906433578192,1.6834864323803167,1.1441032289355846,336.0,140.0,95.0,90.0,9.385656549783263,106.47776620765649,60.0,10.0,20.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,-20.0,48.0,,,,,,,,SvenGret-1990-1Ch-2
0.03,0.45,0.78,0.013,0.01,0.6701941074919091,2.0406769863866536,0.6338554020238831,0.07820072701850478,0.15882906433578192,1.6834864323803167,1.1441032289355846,336.0,140.0,95.0,90.0,9.385656549783263,106.47776620765649,60.0,10.0,20.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,0.0,136.0,,,,,,,,SvenGret-1990-1Ch0
0.03,0.45,0.78,0.013,0.01,0.6701941074919091,2.0406769863866536,0.6338554020238831,0.07820072701850478,0.15882906433578192,1.6834864323803167,1.1441032289355846,336.0,140.0,95.0,90.0,9.385656549783263,106.47776620765649,60.0,10.0,20.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,20.0,212.0,,,,,,,,SvenGret-1990-1Ch2
0.032,0.45,1.27,0.008,0.01,0.6436539240445711,1.3883667752552409,0.4024975520746352,0.0812156067561105,0.16179873610411555,0.3243531648413125,1.0633481474522242,321.0,130.0,94.0,90.0,7.727926003357723,86.81672279924612,60.0,10.0,30.0,180.0,23.0,DC,+,1.0,250.0,MMA,440.0,,,,,,,,,,,,,SvenGret-1990-2
0.032,0.45,1.27,0.008,0.01,0.6436539240445711,1.3883667752552409,0.4024975520746352,0.0812156067561105,0.16179873610411555,0.3243531648413125,1.0633481474522242,321.0,130.0,94.0,90.0,7.727926003357723,86.81672279924612,60.0,10.0,30.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,-60.0,10.0,,,,,,,,SvenGret-1990-2Ch-6
0.032,0.45,1.27,0.008,0.01,0.6436539240445711,1.3883667752552409,0.4024975520746352,0.0812156067561105,0.16179873610411555,0.3243531648413125,1.0633481474522242,321.0,130.0,94.0,90.0,7.727926003357723,86.81672279924612,60.0,10.0,30.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,-40.0,21.0,,,,,,,,SvenGret-1990-2Ch-4
0.032,0.45,1.27,0.008,0.01,0.6436539240445711,1.3883667752552409,0.4024975520746352,0.0812156067561105,0.16179873610411555,0.3243531648413125,1.0633481474522242,321.0,130.0,94.0,90.0,7.727926003357723,86.81672279924612,60.0,10.0,30.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,-20.0,38.0,,,,,,,,SvenGret-1990-2Ch-2
0.032,0.45,1.27,0.008,0.01,0.6436539240445711,1.3883667752552409,0.4024975520746352,0.0812156067561105,0.16179873610411555,0.3243531648413125,1.0633481474522242,321.0,130.0,94.0,90.0,7.727926003357723,86.81672279924612,60.0,10.0,30.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,0.0,152.0,,,,,,,,SvenGret-1990-2Ch0
0.032,0.45,1.27,0.008,0.01,0.6436539240445711,1.3883667752552409,0.4024975520746352,0.0812156067561105,0.16179873610411555,0.3243531648413125,1.0633481474522242,321.0,130.0,94.0,90.0,7.727926003357723,86.81672279924612,60.0,10.0,30.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,20.0,195.0,,,,,,,,SvenGret-1990-2Ch2
0.031,0.42,1.71,0.004,0.01,0.6007353054212103,0.9946145059372995,0.24105644666467185,0.09686909451107795,0.17684233938504512,-1.2969937149818804,1.0022699638280201,297.0,110.0,109.0,80.0,7.460726512699054,83.90498410584831,60.0,10.0,30.0,180.0,23.0,DC,+,1.0,250.0,MMA,488.0,,,,,,,,,,,,,SvenGret-1990-3
0.031,0.42,1.71,0.004,0.01,0.6007353054212103,0.9946145059372995,0.24105644666467185,0.09686909451107795,0.17684233938504512,-1.2969937149818804,1.0022699638280201,297.0,110.0,109.0,80.0,7.460726512699054,83.90498410584831,60.0,10.0,30.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,-60.0,29.0,,,,,,,,SvenGret-1990-3Ch-6
0.031,0.42,1.71,0.004,0.01,0.6007353054212103,0.9946145059372995,0.24105644666467185,0.09686909451107795,0.17684233938504512,-1.2969937149818804,1.0022699638280201,297.0,110.0,109.0,80.0,7.460726512699054,83.90498410584831,60.0,10.0,30.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,-40.0,71.0,,,,,,,,SvenGret-1990-3Ch-4
0.031,0.42,1.71,0.004,0.01,0.6007353054212103,0.9946145059372995,0.24105644666467185,0.09686909451107795,0.17684233938504512,-1.2969937149818804,1.0022699638280201,297.0,110.0,109.0,80.0,7.460726512699054,83.90498410584831,60.0,10.0,30.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,-20.0,143.0,,,,,,,,SvenGret-1990-3Ch-2
0.031,0.42,1.71,0.004,0.01,0.6007353054212103,0.9946145059372995,0.24105644666467185,0.09686909451107795,0.17684233938504512,-1.2969937149818804,1.0022699638280201,297.0,110.0,109.0,80.0,7.460726512699054,83.90498410584831,60.0,10.0,30.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,0.0,186.0,,,,,,,,SvenGret-1990-3Ch0
0.031,0.42,1.71,0.004,0.01,0.6007353054212103,0.9946145059372995,0.24105644666467185,0.09686909451107795,0.17684233938504512,-1.2969937149818804,1.0022699638280201,297.0,110.0,109.0,80.0,7.460726512699054,83.90498410584831,60.0,10.0,30.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,20.0,195.0,,,,,,,,SvenGret-1990-3Ch223
0.032,0.45,2.05,0.002,0.01,0.5484272633622282,0.7030688144013872,0.045824761437785355,0.09060508308172643,0.13114437526818,-0.5686109946858053,0.7347932713081562,320.0,120.0,119.0,90.0,5.694327086250503,76.9207492830476,60.0,10.0,50.0,180.0,23.0,DC,+,1.0,250.0,MMA,506.0,,,,,,,,,,,,,SvenGret-1990-4
0.032,0.45,2.05,0.002,0.01,0.5484272633622282,0.7030688144013872,0.045824761437785355,0.09060508308172643,0.13114437526818,-0.5686109946858053,0.7347932713081562,320.0,120.0,119.0,90.0,5.694327086250503,76.9207492830476,60.0,10.0,50.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,-60.0,57.0,,,,,,,,SvenGret-1990-4Ch-6
0.032,0.45,2.05,0.002,0.01,0.5484272633622282,0.7030688144013872,0.045824761437785355,0.09060508308172643,0.13114437526818,-0.5686109946858053,0.7347932713081562,320.0,120.0,119.0,90.0,5.694327086250503,76.9207492830476,60.0,10.0,50.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,-40.0,88.0,,,,,,,,SvenGret-1990-4Ch-4
0.032,0.45,2.05,0.002,0.01,0.5484272633622282,0.7030688144013872,0.045824761437785355,0.09060508308172643,0.13114437526818,-0.5686109946858053,0.7347932713081562,320.0,120.0,119.0,90.0,5.694327086250503,76.9207492830476,60.0,10.0,50.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,-20.0,143.0,,,,,,,,SvenGret-1990-4Ch-2
0.032,0.45,2.05,0.002,0.01,0.5484272633622282,0.7030688144013872,0.045824761437785355,0.09060508308172643,0.13114437526818,-0.5686109946858053,0.7347932713081562,320.0,120.0,119.0,90.0,5.694327086250503,76.9207492830476,60.0,10.0,50.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,0.0,167.0,,,,,,,,SvenGret-1990-4Ch0
0.032,0.45,2.05,0.002,0.01,0.5484272633622282,0.7030688144013872,0.045824761437785355,0.09060508308172643,0.13114437526818,-0.5686109946858053,0.7347932713081562,320.0,120.0,119.0,90.0,5.694327086250503,76.9207492830476,60.0,10.0,50.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,20.0,183.0,,,,,,,,SvenGret-1990-4Ch2
0.059,0.34,0.77,0.01,0.01,0.7937112126172678,1.6821979875391584,0.6392351289683091,0.09288811564421451,0.24490650769350886,-1.5428035036312622,1.1096841636048183,306.0,110.0,66.0,70.0,10.949522034794278,95.1022374196977,30.0,10.0,10.0,180.0,23.0,DC,+,1.0,250.0,MMA,400.0,,,,,,,,,,,,,SvenGret-1990-5
0.059,0.34,0.77,0.01,0.01,0.7937112126172678,1.6821979875391584,0.6392351289683091,0.09288811564421451,0.24490650769350886,-1.5428035036312622,1.1096841636048183,306.0,110.0,66.0,70.0,10.949522034794278,95.1022374196977,30.0,10.0,10.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,-60.0,43.0,,,,,,,,SvenGret-1990-5Ch-6
0.059,0.34,0.77,0.01,0.01,0.7937112126172678,1.6821979875391584,0.6392351289683091,0.09288811564421451,0.24490650769350886,-1.5428035036312622,1.1096841636048183,306.0,110.0,66.0,70.0,10.949522034794278,95.1022374196977,30.0,10.0,10.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,-40.0,98.0,,,,,,,,SvenGret-1990-5Ch-4
0.059,0.34,0.77,0.01,0.01,0.7937112126172678,1.6821979875391584,0.6392351289683091,0.09288811564421451,0.24490650769350886,-1.5428035036312622,1.1096841636048183,306.0,110.0,66.0,70.0,10.949522034794278,95.1022374196977,30.0,10.0,10.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,-20.0,157.0,,,,,,,,SvenGret-1990-5Ch-2
0.059,0.34,0.77,0.01,0.01,0.7937112126172678,1.6821979875391584,0.6392351289683091,0.09288811564421451,0.24490650769350886,-1.5428035036312622,1.1096841636048183,306.0,110.0,66.0,70.0,10.949522034794278,95.1022374196977,30.0,10.0,10.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,0.0,190.0,,,,,,,,SvenGret-1990-5Ch0
0.059,0.34,0.77,0.01,0.01,0.7937112126172678,1.6821979875391584,0.6392351289683091,0.09288811564421451,0.24490650769350886,-1.5428035036312622,1.1096841636048183,306.0,110.0,66.0,70.0,10.949522034794278,95.1022374196977,30.0,10.0,10.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,20.0,200.0,,,,,,,,SvenGret-1990-5Ch2
0.059,0.33,1.09,0.008,0.01,0.7319098869119784,1.10986503998555,0.3485431069792213,0.08563866675213205,0.20910535396547125,-2.3081190963839617,0.9879356125205945,310.0,100.0,64.0,70.0,7.756605507872919,70.8569612146818,50.0,10.0,50.0,180.0,23.0,DC,+,1.0,250.0,MMA,430.0,,,,,,,,,,,,,SvenGret-1990-6
0.059,0.33,1.09,0.008,0.01,0.7319098869119784,1.10986503998555,0.3485431069792213,0.08563866675213205,0.20910535396547125,-2.3081190963839617,0.9879356125205945,310.0,100.0,64.0,70.0,7.756605507872919,70.8569612146818,50.0,10.0,50.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,-60.0,12.0,,,,,,,,SvenGret-1990-6Ch-6
0.059,0.33,1.09,0.008,0.01,0.7319098869119784,1.10986503998555,0.3485431069792213,0.08563866675213205,0.20910535396547125,-2.3081190963839617,0.9879356125205945,310.0,100.0,64.0,70.0,7.756605507872919,70.8569612146818,50.0,10.0,50.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,-40.0,86.0,,,,,,,,SvenGret-1990-6Ch-4
0.059,0.33,1.09,0.008,0.01,0.7319098869119784,1.10986503998555,0.3485431069792213,0.08563866675213205,0.20910535396547125,-2.3081190963839617,0.9879356125205945,310.0,100.0,64.0,70.0,7.756605507872919,70.8569612146818,50.0,10.0,50.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,-20.0,124.0,,,,,,,,SvenGret-1990-6Ch-2
0.059,0.33,1.09,0.008,0.01,0.7319098869119784,1.10986503998555,0.3485431069792213,0.08563866675213205,0.20910535396547125,-2.3081190963839617,0.9879356125205945,310.0,100.0,64.0,70.0,7.756605507872919,70.8569612146818,50.0,10.0,50.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,0.0,176.0,,,,,,,,SvenGret-1990-6Ch0
0.059,0.33,1.09,0.008,0.01,0.7319098869119784,1.10986503998555,0.3485431069792213,0.08563866675213205,0.20910535396547125,-2.3081190963839617,0.9879356125205945,310.0,100.0,64.0,70.0,7.756605507872919,70.8569612146818,50.0,10.0,50.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,20.0,181.0,,,,,,,,SvenGret-1990-6Ch2
0.059,0.3,1.44,0.006,0.01,0.7173512032616571,0.7144133719629071,0.22923743315787704,0.09146330300821859,0.22055890012811652,-3.1357065301079032,0.8145999433023476,305.0,90.0,65.0,70.0,7.841965748447102,62.11672749435138,40.0,10.0,50.0,180.0,23.0,DC,+,1.0,250.0,MMA,473.0,,,,,,,,,,,,,SvenGret-1990-7
0.059,0.3,1.44,0.006,0.01,0.7173512032616571,0.7144133719629071,0.22923743315787704,0.09146330300821859,0.22055890012811652,-3.1357065301079032,0.8145999433023476,305.0,90.0,65.0,70.0,7.841965748447102,62.11672749435138,40.0,10.0,50.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,-60.0,20.0,,,,,,,,SvenGret-1990-7Ch-6
0.059,0.3,1.44,0.006,0.01,0.7173512032616571,0.7144133719629071,0.22923743315787704,0.09146330300821859,0.22055890012811652,-3.1357065301079032,0.8145999433023476,305.0,90.0,65.0,70.0,7.841965748447102,62.11672749435138,40.0,10.0,50.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,-40.0,129.0,,,,,,,,SvenGret-1990-7Ch-4
0.059,0.3,1.44,0.006,0.01,0.7173512032616571,0.7144133719629071,0.22923743315787704,0.09146330300821859,0.22055890012811652,-3.1357065301079032,0.8145999433023476,305.0,90.0,65.0,70.0,7.841965748447102,62.11672749435138,40.0,10.0,50.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,-20.0,143.0,,,,,,,,SvenGret-1990-7Ch-2
0.059,0.3,1.44,0.006,0.01,0.7173512032616571,0.7144133719629071,0.22923743315787704,0.09146330300821859,0.22055890012811652,-3.1357065301079032,0.8145999433023476,305.0,90.0,65.0,70.0,7.841965748447102,62.11672749435138,40.0,10.0,50.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,0.0,171.0,,,,,,,,SvenGret-1990-7Ch0
0.059,0.3,1.44,0.006,0.01,0.7173512032616571,0.7144133719629071,0.22923743315787704,0.09146330300821859,0.22055890012811652,-3.1357065301079032,0.8145999433023476,305.0,90.0,65.0,70.0,7.841965748447102,62.11672749435138,40.0,10.0,50.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,20.0,179.0,,,,,,,,SvenGret-1990-7Ch2
0.065,0.33,1.83,0.003,0.01,0.6899520683410287,0.3736328529183428,0.0797574390242346,0.09707249833462583,0.21544177792153185,-3.6985655146845104,0.7901429243088245,291.0,90.0,76.0,70.0,6.78309429037067,57.454373521701996,40.0,10.0,50.0,180.0,23.0,DC,+,1.0,250.0,MMA,496.0,,,,,,,,,,,,,SvenGret-1990-8
0.065,0.33,1.83,0.003,0.01,0.6899520683410287,0.3736328529183428,0.0797574390242346,0.09707249833462583,0.21544177792153185,-3.6985655146845104,0.7901429243088245,291.0,90.0,76.0,70.0,6.78309429037067,57.454373521701996,40.0,10.0,50.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,-60.0,88.0,,,,,,,,SvenGret-1990-8Ch-6
0.065,0.33,1.83,0.003,0.01,0.6899520683410287,0.3736328529183428,0.0797574390242346,0.09707249833462583,0.21544177792153185,-3.6985655146845104,0.7901429243088245,291.0,90.0,76.0,70.0,6.78309429037067,57.454373521701996,40.0,10.0,50.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,-40.0,121.0,,,,,,,,SvenGret-1990-8Ch-4
0.065,0.33,1.83,0.003,0.01,0.6899520683410287,0.3736328529183428,0.0797574390242346,0.09707249833462583,0.21544177792153185,-3.6985655146845104,0.7901429243088245,291.0,90.0,76.0,70.0,6.78309429037067,57.454373521701996,40.0,10.0,50.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,-20.0,150.0,,,,,,,,SvenGret-1990-8Ch-2
0.065,0.33,1.83,0.003,0.01,0.6899520683410287,0.3736328529183428,0.0797574390242346,0.09707249833462583,0.21544177792153185,-3.6985655146845104,0.7901429243088245,291.0,90.0,76.0,70.0,6.78309429037067,57.454373521701996,40.0,10.0,50.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,0.0,152.0,,,,,,,,SvenGret-1990-8Ch0
0.065,0.33,1.83,0.003,0.01,0.6899520683410287,0.3736328529183428,0.0797574390242346,0.09707249833462583,0.21544177792153185,-3.6985655146845104,0.7901429243088245,291.0,90.0,76.0,70.0,6.78309429037067,57.454373521701996,40.0,10.0,50.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,20.0,174.0,,,,,,,,SvenGret-1990-8Ch2
0.09,0.41,0.78,0.013,0.01,0.9490223467126953,1.01624086578731,0.4232988820985639,0.0676352701548879,0.23146800191971728,0.9683559202120193,1.2463940722381395,421.0,140.0,36.0,30.0,6.12028562615447,82.06586157180061,50.0,40.0,40.0,180.0,23.0,DC,+,1.0,250.0,MMA,430.0,,,,,,,,,,,,,SvenGret-1990-9
0.09,0.41,0.78,0.013,0.01,0.9490223467126953,1.01624086578731,0.4232988820985639,0.0676352701548879,0.23146800191971728,0.9683559202120193,1.2463940722381395,421.0,140.0,36.0,30.0,6.12028562615447,82.06586157180061,50.0,40.0,40.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,-60.0,39.0,,,,,,,,SvenGret-1990-9Ch-6
0.09,0.41,0.78,0.013,0.01,0.9490223467126953,1.01624086578731,0.4232988820985639,0.0676352701548879,0.23146800191971728,0.9683559202120193,1.2463940722381395,421.0,140.0,36.0,30.0,6.12028562615447,82.06586157180061,50.0,40.0,40.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,-40.0,95.0,,,,,,,,SvenGret-1990-9Ch-4
0.09,0.41,0.78,0.013,0.01,0.9490223467126953,1.01624086578731,0.4232988820985639,0.0676352701548879,0.23146800191971728,0.9683559202120193,1.2463940722381395,421.0,140.0,36.0,30.0,6.12028562615447,82.06586157180061,50.0,40.0,40.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,-20.0,160.0,,,,,,,,SvenGret-1990-9Ch-2
0.09,0.41,0.78,0.013,0.01,0.9490223467126953,1.01624086578731,0.4232988820985639,0.0676352701548879,0.23146800191971728,0.9683559202120193,1.2463940722381395,421.0,140.0,36.0,30.0,6.12028562615447,82.06586157180061,50.0,40.0,40.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,0.0,148.0,,,,,,,,SvenGret-1990-9Ch0
0.09,0.41,0.78,0.013,0.01,0.9490223467126953,1.01624086578731,0.4232988820985639,0.0676352701548879,0.23146800191971728,0.9683559202120193,1.2463940722381395,421.0,140.0,36.0,30.0,6.12028562615447,82.06586157180061,50.0,40.0,40.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,20.0,198.0,,,,,,,,SvenGret-1990-9Ch2
0.089,0.35,1.18,0.011,0.01,0.6746265573673895,1.1871715897336017,0.4314989214355194,0.07324705474072601,0.18631358098726736,1.5756763146306412,0.7662045513967826,404.0,120.0,73.0,80.0,9.169110690271793,92.76508861921963,50.0,30.0,30.0,180.0,23.0,DC,+,1.0,250.0,MMA,450.0,,,,,,,,,,,,,SvenGret-1990-10
0.089,0.35,1.18,0.011,0.01,0.6746265573673895,1.1871715897336017,0.4314989214355194,0.07324705474072601,0.18631358098726736,1.5756763146306412,0.7662045513967826,404.0,120.0,73.0,80.0,9.169110690271793,92.76508861921963,50.0,30.0,30.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,-60.0,60.0,,,,,,,,SvenGret-1990-10Ch-6
0.089,0.35,1.18,0.011,0.01,0.6746265573673895,1.1871715897336017,0.4314989214355194,0.07324705474072601,0.18631358098726736,1.5756763146306412,0.7662045513967826,404.0,120.0,73.0,80.0,9.169110690271793,92.76508861921963,50.0,30.0,30.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,-40.0,117.0,,,,,,,,SvenGret-1990-10Ch-4
0.089,0.35,1.18,0.011,0.01,0.6746265573673895,1.1871715897336017,0.4314989214355194,0.07324705474072601,0.18631358098726736,1.5756763146306412,0.7662045513967826,404.0,120.0,73.0,80.0,9.169110690271793,92.76508861921963,50.0,30.0,30.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,-20.0,162.0,,,,,,,,SvenGret-1990-10Ch-2
0.089,0.35,1.18,0.011,0.01,0.6746265573673895,1.1871715897336017,0.4314989214355194,0.07324705474072601,0.18631358098726736,1.5756763146306412,0.7662045513967826,404.0,120.0,73.0,80.0,9.169110690271793,92.76508861921963,50.0,30.0,30.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,0.0,186.0,,,,,,,,SvenGret-1990-10Ch0
0.089,0.35,1.18,0.011,0.01,0.6746265573673895,1.1871715897336017,0.4314989214355194,0.07324705474072601,0.18631358098726736,1.5756763146306412,0.7662045513967826,404.0,120.0,73.0,80.0,9.169110690271793,92.76508861921963,50.0,30.0,30.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,20.0,188.0,,,,,,,,SvenGret-1990-10Ch2
0.088,0.37,1.59,0.011,0.01,0.7619312791140658,0.5296007874289366,0.18658877761180293,0.07842207375124843,0.20160266221706102,1.8586709634278193,0.8530066043228501,491.0,120.0,77.0,30.0,5.9169856970464565,89.15132227807226,50.0,50.0,40.0,180.0,23.0,DC,+,1.0,250.0,MMA,478.0,,,,,,,,,,,,,SvenGret-1990-11
0.088,0.37,1.59,0.011,0.01,0.7619312791140658,0.5296007874289366,0.18658877761180293,0.07842207375124843,0.20160266221706102,1.8586709634278193,0.8530066043228501,491.0,120.0,77.0,30.0,5.9169856970464565,89.15132227807226,50.0,50.0,40.0,180.0,23.0,DC,+,1.0,250.0,MMA,,,,,-60.0,81.0,,,,,,,,SvenGret-1990-11Ch-6
